credit_pass_date,credit_type,risk_level,product,platform,media,credit_limit_bucket,t0_utilization_bucket,credit_pass_customer_cnt,t0_withdraw_numerator,t0_withdraw_denominator,t7_withdraw_numerator,t7_withdraw_denominator,t0_withdraw_utilization_numerator,t0_withdraw_utilization_denominator,credit_pass_limit_amt_sum
2026-07-25,02_非首次授信,RG5,CL_05,iOS,Facebook,02_40万,,1,0,1,1,1,0.0,0.0,400000.0
2026-07-24,01_首次授信,RG5,CL_05,Android,Google,01_30万,02_100%及以上,5,5,5,5,5,1500000.0,1500000.0,1500000.0
2026-07-27,01_首次授信,RG4,CL_05,Android,Facebook,04_60万,01_100%以下,1,1,1,1,1,300000.0,600000.0,600000.0
2026-08-15,02_非首次授信,RG4,CL_05,Android,Tiktok,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-20,02_非首次授信,RG1,CL_01,iOS,Organic,10_200万及以上,,1,0,1,0,1,0.0,0.0,2500000.0
2026-09-07,01_首次授信,RG2,CL_07,iOS,Organic,09_180万,02_100%及以上,1,1,1,0,0,1800000.0,1800000.0,1800000.0
2026-08-04,01_首次授信,RG4,CL_05,iOS,Facebook,04_60万,02_100%及以上,4,4,4,4,4,2400000.0,2400000.0,2400000.0
2026-09-04,01_首次授信,RG4,CL_05,iOS,Facebook,05_80万,,1,0,1,0,0,0.0,0.0,800000.0
2026-08-08,02_非首次授信,RG5,CL_05,Android,Google,01_30万,02_100%及以上,2,2,2,2,2,600000.0,600000.0,600000.0
2026-07-11,01_首次授信,RG5,CL_05,Android,Facebook,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-02,01_首次授信,RG1,CL_01,Android,Organic,08_150万,02_100%及以上,1,1,1,1,1,1500000.0,1500000.0,1500000.0
2026-08-13,01_首次授信,RG3,CL_05,iOS,Facebook,05_80万,02_100%及以上,2,2,2,2,2,1600000.0,1600000.0,1600000.0
2026-07-23,01_首次授信,RG3,CL_05,iOS,Organic,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-07-28,01_首次授信,RG4,CL_05,Android,Tiktok,02_40万,,1,0,1,0,1,0.0,0.0,400000.0
2026-08-21,01_首次授信,RG4,CL_05,Android,Google,04_60万,,1,0,1,1,1,0.0,0.0,600000.0
2026-09-08,01_首次授信,RG4,CL_05,iOS,ASA,04_60万,,1,0,1,0,0,0.0,0.0,600000.0
2026-08-16,01_首次授信,RG6,CL_05,Android,Google,01_30万,,1,0,1,0,1,0.0,0.0,300000.0
2026-08-31,01_首次授信,RG2,CL_05,Android,Facebook,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-07-13,01_首次授信,RG5,CL_03,iOS,Organic,01_30万,02_100%及以上,2,2,2,2,2,600000.0,600000.0,600000.0
2026-07-17,01_首次授信,RG2,CL_05,iOS,Facebook,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-07-11,01_首次授信,RG4,CL_05,Android,Facebook,02_40万,,1,0,1,1,1,0.0,0.0,400000.0
2026-09-05,01_首次授信,RG5,CL_05,Android,Tiktok,01_30万,02_100%及以上,1,1,1,0,0,300000.0,300000.0,300000.0
2026-07-24,01_首次授信,RG3,CL_05,iOS,ASA,05_80万,,1,0,1,0,1,0.0,0.0,800000.0
2026-09-02,01_首次授信,RG3,CL_05,iOS,Tiktok,07_120万,02_100%及以上,1,1,1,0,0,1200000.0,1200000.0,1200000.0
2026-07-22,01_首次授信,RG2,CL_01,Android,Facebook,08_150万,01_100%以下,1,1,1,1,1,300000.0,1500000.0,1500000.0
2026-07-27,01_首次授信,RG4,CL_05,iOS,ASA,04_60万,,1,0,1,1,1,0.0,0.0,600000.0
2026-07-15,01_首次授信,RG3,CL_04,Android,Facebook,05_80万,,2,0,2,0,2,0.0,0.0,1600000.0
2026-09-05,01_首次授信,RG4,CL_05,iOS,Organic,04_60万,,1,0,1,0,0,0.0,0.0,600000.0
2026-08-25,01_首次授信,RG3,CL_05,Android,Organic,05_80万,,1,0,1,0,1,0.0,0.0,800000.0
2026-08-01,02_非首次授信,RG4,CL_05,iOS,空值,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-09-08,01_首次授信,RG2,CL_05,Android,Organic,07_120万,,1,0,1,0,0,0.0,0.0,1200000.0
2026-08-15,01_首次授信,RG2,CL_01,iOS,Tiktok,10_200万及以上,02_100%及以上,1,1,1,1,1,2000000.0,2000000.0,2000000.0
2026-08-27,01_首次授信,RG3,CL_05,Android,Facebook,04_60万,02_100%及以上,2,2,2,2,2,1200000.0,1200000.0,1200000.0
2026-07-24,02_非首次授信,RG5,CL_05,Android,Tiktok,02_40万,01_100%以下,1,1,1,1,1,300000.0,400000.0,400000.0
2026-07-26,01_首次授信,RG3,CL_05,iOS,Organic,07_120万,02_100%及以上,2,2,2,2,2,2400000.0,2400000.0,2400000.0
2026-07-24,01_首次授信,RG3,CL_05,Android,Google,04_60万,02_100%及以上,11,11,11,11,11,6600000.0,6600000.0,6600000.0
2026-09-04,02_非首次授信,RG4,CL_05,Android,Google,02_40万,02_100%及以上,1,1,1,0,0,400000.0,400000.0,400000.0
2026-08-12,01_首次授信,RG3,CL_05,iOS,Organic,07_120万,02_100%及以上,3,3,3,3,3,3600000.0,3600000.0,3600000.0
2026-08-17,02_非首次授信,RG7,CL_05,Android,Organic,01_30万,,1,0,1,0,1,0.0,0.0,300000.0
2026-08-05,01_首次授信,RG5,CL_05,iOS,Tiktok,01_30万,,2,0,2,0,2,0.0,0.0,600000.0
2026-07-14,01_首次授信,RG3,CL_05,Android,Facebook,05_80万,,3,0,3,0,3,0.0,0.0,2400000.0
2026-08-05,01_首次授信,RG2,CL_07,iOS,Tiktok,08_150万,02_100%及以上,2,2,2,2,2,3000000.0,3000000.0,3000000.0
2026-08-29,02_非首次授信,RG5,CL_05,iOS,ASA,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-09-05,01_首次授信,RG4,CL_05,Android,Tiktok,03_50万,,3,0,3,0,0,0.0,0.0,1500000.0
2026-08-27,01_首次授信,RG3,CL_05,Android,Facebook,04_60万,,7,0,7,2,7,0.0,0.0,4200000.0
2026-09-04,02_非首次授信,RG4,CL_05,Android,Facebook,02_40万,02_100%及以上,1,1,1,0,0,400000.0,400000.0,400000.0
2026-08-17,01_首次授信,RG2,CL_05,iOS,Organic,08_150万,,1,0,1,0,1,0.0,0.0,1500000.0
2026-09-07,01_首次授信,RG1,CL_01,Android,Organic,10_200万及以上,02_100%及以上,1,1,1,0,0,2000000.0,2000000.0,2000000.0
2026-09-02,02_非首次授信,RG4,CL_05,Android,Facebook,01_30万,02_100%及以上,1,1,1,0,0,300000.0,300000.0,300000.0
2026-08-22,01_首次授信,RG4,CL_05,Android,Google,01_30万,,2,0,2,0,2,0.0,0.0,600000.0
2026-07-22,02_非首次授信,RG6,CL_05,Android,Organic,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-31,02_非首次授信,RG4,CL_05,iOS,Organic,05_80万,,1,0,1,1,1,0.0,0.0,800000.0
2026-07-14,01_首次授信,RG3,CL_04,iOS,其他,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-08-16,01_首次授信,RG3,CL_05,Android,Facebook,05_80万,02_100%及以上,4,4,4,4,4,3200000.0,3200000.0,3200000.0
2026-08-07,02_非首次授信,RG5,CL_05,iOS,ASA,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-29,02_非首次授信,RG7,CL_05,Android,Google,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-07-14,01_首次授信,RG6,CL_03,Android,Organic,01_30万,02_100%及以上,2,2,2,2,2,600000.0,600000.0,600000.0
2026-07-16,01_首次授信,RG2,CL_01,Android,Google,08_150万,02_100%及以上,1,1,1,1,1,1500000.0,1500000.0,1500000.0
2026-07-12,01_首次授信,RG0,CL_01,iOS,Organic,10_200万及以上,02_100%及以上,1,1,1,1,1,4000000.0,4000000.0,4000000.0
2026-08-28,02_非首次授信,RG3,CL_05,iOS,Organic,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-08-09,02_非首次授信,RG5,CL_05,iOS,Facebook,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-08-26,01_首次授信,RG2,CL_07,iOS,ASA,08_150万,,1,0,1,1,1,0.0,0.0,1500000.0
2026-07-31,01_首次授信,RG4,CL_05,Android,Organic,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-21,02_非首次授信,RG5,CL_05,iOS,Organic,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-08-25,01_首次授信,RG3,CL_05,iOS,Organic,07_120万,02_100%及以上,2,2,2,2,2,2400000.0,2400000.0,2400000.0
2026-07-28,02_非首次授信,RG4,CL_05,Android,Organic,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-08-26,01_首次授信,RG1,CL_01,iOS,ASA,10_200万及以上,,1,0,1,0,1,0.0,0.0,2500000.0
2026-08-02,01_首次授信,RG2,CL_05,iOS,Organic,08_150万,02_100%及以上,1,1,1,1,1,1500000.0,1500000.0,1500000.0
2026-07-30,01_首次授信,RG3,CL_05,Android,Facebook,05_80万,02_100%及以上,2,2,2,2,2,1600000.0,1600000.0,1600000.0
2026-08-05,01_首次授信,RG5,CL_05,Android,Organic,01_30万,,1,0,1,0,1,0.0,0.0,300000.0
2026-08-01,01_首次授信,RG2,CL_05,Android,Tiktok,06_100万,,2,0,2,1,2,0.0,0.0,2000000.0
2026-08-12,01_首次授信,RG5,CL_05,iOS,Tiktok,01_30万,02_100%及以上,2,2,2,2,2,600000.0,600000.0,600000.0
2026-08-09,01_首次授信,RG5,CL_05,Android,Google,02_40万,,2,0,2,0,2,0.0,0.0,800000.0
2026-09-02,01_首次授信,RG4,CL_05,Android,Tiktok,02_40万,,2,0,2,0,0,0.0,0.0,800000.0
2026-08-30,01_首次授信,RG3,CL_05,Android,Tiktok,04_60万,02_100%及以上,2,2,2,2,2,1200000.0,1200000.0,1200000.0
2026-07-16,01_首次授信,RG5,CL_03,iOS,Organic,01_30万,,1,0,1,1,1,0.0,0.0,300000.0
2026-07-27,02_非首次授信,RG5,CL_05,iOS,Organic,02_40万,02_100%及以上,2,2,2,2,2,800000.0,800000.0,800000.0
2026-08-28,01_首次授信,RG3,CL_05,Android,Organic,04_60万,02_100%及以上,2,2,2,2,2,1200000.0,1200000.0,1200000.0
2026-07-18,02_非首次授信,RG4,CL_05,Android,Organic,02_40万,02_100%及以上,2,2,2,2,2,800000.0,800000.0,800000.0
2026-08-11,01_首次授信,RG3,CL_05,Android,Google,04_60万,02_100%及以上,6,6,6,6,6,3600000.0,3600000.0,3600000.0
2026-08-28,01_首次授信,RG4,CL_05,Android,Facebook,01_30万,,7,0,7,0,7,0.0,0.0,2100000.0
2026-08-09,01_首次授信,RG1,CL_01,iOS,Tiktok,10_200万及以上,02_100%及以上,1,1,1,1,1,2500000.0,2500000.0,2500000.0
2026-08-31,01_首次授信,RG3,CL_05,iOS,Organic,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-07-16,01_首次授信,RG3,CL_03,Android,Tiktok,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-07-30,01_首次授信,RG0,CL_06,iOS,ASA,10_200万及以上,02_100%及以上,1,1,1,1,1,6000000.0,6000000.0,6000000.0
2026-07-16,01_首次授信,RG2,CL_01,iOS,Facebook,10_200万及以上,02_100%及以上,2,2,2,2,2,4600000.0,4600000.0,4600000.0
2026-07-24,01_首次授信,RG3,CL_05,Android,Google,05_80万,01_100%以下,1,1,1,1,1,300000.0,800000.0,800000.0
2026-07-11,01_首次授信,RG1,CL_01,iOS,ASA,10_200万及以上,02_100%及以上,2,2,2,2,2,5000000.0,5000000.0,5000000.0
2026-07-14,01_首次授信,RG4,CL_03,Android,Organic,04_60万,,1,0,1,1,1,0.0,0.0,600000.0
2026-08-20,01_首次授信,RG3,CL_05,iOS,Tiktok,07_120万,,1,0,1,0,1,0.0,0.0,1200000.0
2026-07-28,01_首次授信,RG5,CL_05,iOS,Facebook,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-08-19,01_首次授信,RG2,CL_05,iOS,Google,08_150万,,1,0,1,0,1,0.0,0.0,1500000.0
2026-08-20,01_首次授信,RG3,CL_05,Android,Tiktok,04_60万,02_100%及以上,3,3,3,3,3,1800000.0,1800000.0,1800000.0
2026-07-30,01_首次授信,RG3,CL_05,Android,Google,05_80万,02_100%及以上,2,2,2,2,2,1600000.0,1600000.0,1600000.0
2026-09-06,01_首次授信,RG3,CL_05,iOS,Facebook,07_120万,,2,0,2,0,0,0.0,0.0,2400000.0
2026-08-02,01_首次授信,RG5,CL_05,iOS,Facebook,02_40万,02_100%及以上,2,2,2,2,2,800000.0,800000.0,800000.0
2026-08-15,01_首次授信,RG2,CL_07,Android,Google,07_120万,,2,0,2,2,2,0.0,0.0,2400000.0
2026-07-25,01_首次授信,RG3,CL_05,Android,Organic,04_60万,,2,0,2,2,2,0.0,0.0,1200000.0
2026-08-16,01_首次授信,RG3,CL_05,Android,Facebook,05_80万,,3,0,3,0,3,0.0,0.0,2400000.0
2026-08-09,01_首次授信,RG3,CL_05,Android,Organic,04_60万,,2,0,2,1,2,0.0,0.0,1200000.0
2026-08-29,01_首次授信,RG1,CL_01,Android,Facebook,08_150万,02_100%及以上,4,4,4,4,4,6000000.0,6000000.0,6000000.0
2026-08-26,01_首次授信,RG4,CL_05,Android,Organic,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-02,02_非首次授信,RG3,CL_05,Android,Organic,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-07-20,01_首次授信,RG5,CL_05,Android,Google,02_40万,02_100%及以上,3,3,3,3,3,1200000.0,1200000.0,1200000.0
2026-08-13,02_非首次授信,RG7,CL_05,Android,Facebook,01_30万,,1,0,1,1,1,0.0,0.0,300000.0
2026-08-15,01_首次授信,RG5,CL_05,Android,Organic,01_30万,,1,0,1,1,1,0.0,0.0,300000.0
2026-08-13,02_非首次授信,RG3,CL_05,Android,Google,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-07-15,02_非首次授信,RG1,CL_01,iOS,Organic,10_200万及以上,02_100%及以上,1,1,1,1,1,2500000.0,2500000.0,2500000.0
2026-08-17,02_非首次授信,RG5,CL_05,Android,Facebook,02_40万,02_100%及以上,5,5,5,5,5,2000000.0,2000000.0,2000000.0
2026-07-22,01_首次授信,RG4,CL_05,iOS,Facebook,05_80万,,1,0,1,0,1,0.0,0.0,800000.0
2026-08-08,01_首次授信,RG4,CL_05,Android,ASA,05_80万,,1,0,1,1,1,0.0,0.0,800000.0
2026-07-25,02_非首次授信,RG5,CL_05,iOS,Facebook,02_40万,02_100%及以上,2,2,2,2,2,800000.0,800000.0,800000.0
2026-08-05,01_首次授信,RG4,CL_05,Android,Organic,02_40万,02_100%及以上,2,2,2,2,2,800000.0,800000.0,800000.0
2026-07-24,01_首次授信,RG3,CL_05,Android,Google,04_60万,,2,0,2,1,2,0.0,0.0,1200000.0
2026-08-19,02_非首次授信,RG5,CL_05,iOS,Tiktok,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-16,01_首次授信,RG2,CL_01,Android,Facebook,08_150万,02_100%及以上,8,8,8,8,8,1.2E7,1.2E7,1.2E7
2026-08-29,01_首次授信,RG2,CL_07,Android,Tiktok,07_120万,,3,0,3,0,3,0.0,0.0,3600000.0
2026-09-02,01_首次授信,RG4,CL_05,iOS,Organic,04_60万,,2,0,2,0,1,0.0,0.0,1200000.0
2026-07-12,02_非首次授信,RG3,CL_05,Android,Organic,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-08-21,01_首次授信,RG3,CL_05,Android,Google,04_60万,01_100%以下,2,2,2,2,2,800000.0,1200000.0,1200000.0
2026-07-27,01_首次授信,RG0,CL_06,iOS,ASA,10_200万及以上,02_100%及以上,1,1,1,1,1,7200000.0,7200000.0,7200000.0
2026-08-01,01_首次授信,RG5,CL_05,iOS,Google,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-25,01_首次授信,RG4,CL_05,Android,Google,01_30万,,7,0,7,2,7,0.0,0.0,2100000.0
2026-08-06,01_首次授信,RG4,CL_05,Android,Google,04_60万,01_100%以下,1,1,1,1,1,300000.0,600000.0,600000.0
2026-08-10,01_首次授信,RG6,CL_05,Android,Google,01_30万,02_100%及以上,2,2,2,2,2,600000.0,600000.0,600000.0
2026-07-31,01_首次授信,RG2,CL_05,Android,Google,07_120万,01_100%以下,1,1,1,1,1,1000000.0,1200000.0,1200000.0
2026-07-30,01_首次授信,RG1,CL_01,iOS,ASA,10_200万及以上,,1,0,1,0,1,0.0,0.0,2500000.0
2026-08-14,01_首次授信,RG3,CL_05,Android,Tiktok,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-08-14,01_首次授信,RG1,CL_01,Android,Organic,08_150万,,1,0,1,1,1,0.0,0.0,1500000.0
2026-08-22,01_首次授信,RG3,CL_05,Android,Organic,04_60万,,1,0,1,0,1,0.0,0.0,600000.0
2026-08-21,01_首次授信,RG5,CL_05,iOS,Tiktok,02_40万,,1,0,1,0,1,0.0,0.0,400000.0
2026-07-16,01_首次授信,RG4,CL_04,iOS,Organic,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-08-29,01_首次授信,RG2,CL_05,Android,Tiktok,06_100万,,1,0,1,0,1,0.0,0.0,1000000.0
2026-08-12,01_首次授信,RG2,CL_07,Android,Facebook,07_120万,02_100%及以上,5,5,5,5,5,6000000.0,6000000.0,6000000.0
2026-08-17,01_首次授信,RG1,CL_01,iOS,Organic,10_200万及以上,,1,0,1,1,1,0.0,0.0,2500000.0
2026-09-04,01_首次授信,RG5,CL_05,iOS,Organic,02_40万,,3,0,3,0,0,0.0,0.0,1200000.0
2026-08-28,01_首次授信,RG2,CL_07,Android,Facebook,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-08-05,01_首次授信,RG3,CL_05,Android,其他,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-08-11,01_首次授信,RG3,CL_05,Android,Google,05_80万,,8,0,8,6,8,0.0,0.0,6400000.0
2026-08-19,01_首次授信,RG5,CL_05,iOS,Facebook,01_30万,,2,0,2,0,2,0.0,0.0,600000.0
2026-08-08,01_首次授信,RG5,CL_05,Android,Tiktok,02_40万,02_100%及以上,3,3,3,3,3,1200000.0,1200000.0,1200000.0
2026-08-29,02_非首次授信,RG5,CL_05,Android,Google,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-09-05,01_首次授信,RG5,CL_05,Android,Tiktok,01_30万,,1,0,1,0,0,0.0,0.0,300000.0
2026-08-22,01_首次授信,RG5,CL_05,iOS,Tiktok,01_30万,02_100%及以上,2,2,2,2,2,600000.0,600000.0,600000.0
2026-07-11,01_首次授信,RG4,CL_04,Android,Organic,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-08-07,01_首次授信,RG1,CL_01,iOS,Organic,10_200万及以上,02_100%及以上,7,7,7,7,7,1.88E7,1.88E7,1.88E7
2026-07-30,01_首次授信,RG4,CL_05,iOS,ASA,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-07-31,01_首次授信,RG7,CL_05,Android,Organic,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-04,01_首次授信,RG2,CL_05,Android,Tiktok,07_120万,01_100%以下,1,1,1,1,1,700000.0,1200000.0,1200000.0
2026-07-25,01_首次授信,RG5,CL_05,Android,Facebook,02_40万,02_100%及以上,5,5,5,5,5,2000000.0,2000000.0,2000000.0
2026-08-12,01_首次授信,RG2,CL_05,Android,Google,06_100万,02_100%及以上,2,2,2,2,2,2000000.0,2000000.0,2000000.0
2026-09-01,01_首次授信,RG3,CL_05,Android,Google,05_80万,,6,0,6,1,6,0.0,0.0,4800000.0
2026-08-30,02_非首次授信,RG4,CL_05,Android,Facebook,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-09-02,01_首次授信,RG3,CL_05,Android,Tiktok,05_80万,02_100%及以上,2,2,2,1,1,1600000.0,1600000.0,1600000.0
2026-08-20,02_非首次授信,RG2,CL_07,Android,Google,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-08-02,01_首次授信,RG3,CL_05,Android,Tiktok,04_60万,02_100%及以上,2,2,2,2,2,1200000.0,1200000.0,1200000.0
2026-08-19,02_非首次授信,RG3,CL_05,Android,Facebook,05_80万,,2,0,2,1,2,0.0,0.0,1600000.0
2026-08-08,01_首次授信,RG5,CL_05,iOS,Organic,02_40万,02_100%及以上,7,7,7,7,7,2800000.0,2800000.0,2800000.0
2026-09-03,01_首次授信,RG2,CL_05,Android,Tiktok,07_120万,,1,0,1,0,0,0.0,0.0,1200000.0
2026-07-22,02_非首次授信,RG4,CL_05,Android,Google,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-28,01_首次授信,RG2,CL_07,iOS,Organic,08_150万,,2,0,2,1,2,0.0,0.0,3000000.0
2026-07-25,01_首次授信,RG2,CL_07,Android,Facebook,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-08-13,01_首次授信,RG4,CL_05,Android,ASA,02_40万,01_100%以下,1,1,1,1,1,300000.0,400000.0,400000.0
2026-07-28,02_非首次授信,RG5,CL_05,Android,Facebook,02_40万,02_100%及以上,5,5,5,5,5,2000000.0,2000000.0,2000000.0
2026-08-02,01_首次授信,RG4,CL_05,iOS,Organic,05_80万,02_100%及以上,3,3,3,3,3,2400000.0,2400000.0,2400000.0
2026-08-10,01_首次授信,RG5,CL_05,Android,Google,01_30万,,1,0,1,1,1,0.0,0.0,300000.0
2026-07-26,01_首次授信,RG2,CL_05,Android,Facebook,06_100万,,1,0,1,1,1,0.0,0.0,1000000.0
2026-07-15,02_非首次授信,RG4,CL_04,iOS,Facebook,04_60万,,1,0,1,1,1,0.0,0.0,600000.0
2026-07-22,01_首次授信,RG5,CL_05,iOS,Organic,02_40万,02_100%及以上,6,6,6,6,6,2400000.0,2400000.0,2400000.0
2026-08-29,02_非首次授信,RG5,CL_05,Android,Facebook,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-13,02_非首次授信,RG4,CL_05,Android,Facebook,02_40万,02_100%及以上,3,3,3,3,3,1200000.0,1200000.0,1200000.0
2026-08-12,01_首次授信,RG2,CL_05,Android,Facebook,07_120万,02_100%及以上,1,1,1,1,1,1200000.0,1200000.0,1200000.0
2026-08-19,02_非首次授信,RG4,CL_05,Android,Facebook,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-24,01_首次授信,RG2,CL_05,Android,Organic,07_120万,01_100%以下,1,1,1,1,1,1000000.0,1200000.0,1200000.0
2026-08-17,01_首次授信,RG6,CL_05,Android,Tiktok,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-25,01_首次授信,RG4,CL_05,iOS,Tiktok,05_80万,02_100%及以上,2,2,2,2,2,1600000.0,1600000.0,1600000.0
2026-07-31,01_首次授信,RG2,CL_05,Android,Google,06_100万,,1,0,1,0,1,0.0,0.0,1000000.0
2026-07-17,01_首次授信,RG4,CL_05,Android,Tiktok,04_60万,01_100%以下,1,1,1,1,1,300000.0,600000.0,600000.0
2026-07-21,01_首次授信,RG6,CL_05,Android,Organic,02_40万,01_100%以下,1,1,1,1,1,300000.0,400000.0,400000.0
2026-07-27,02_非首次授信,RG2,CL_01,Android,Facebook,08_150万,02_100%及以上,1,1,1,1,1,1500000.0,1500000.0,1500000.0
2026-08-08,01_首次授信,RG5,CL_05,iOS,Organic,02_40万,,6,0,6,2,6,0.0,0.0,2400000.0
2026-09-01,01_首次授信,RG4,CL_05,Android,Organic,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-09-08,01_首次授信,RG4,CL_05,Android,Facebook,02_40万,,2,0,2,0,0,0.0,0.0,800000.0
2026-07-24,01_首次授信,RG4,CL_05,iOS,ASA,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-08-11,01_首次授信,RG4,CL_05,Android,Facebook,02_40万,,1,0,1,0,1,0.0,0.0,400000.0
2026-07-12,02_非首次授信,RG4,CL_04,Android,Facebook,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-08-08,02_非首次授信,RG7,CL_05,Android,Google,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-07-18,02_非首次授信,RG5,CL_05,Android,Organic,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-22,01_首次授信,RG4,CL_05,Android,Organic,02_40万,02_100%及以上,1,1,1,1,1,400000.0,400000.0,400000.0
2026-07-27,01_首次授信,RG5,CL_05,Android,Google,01_30万,02_100%及以上,16,16,16,16,16,4800000.0,4800000.0,4800000.0
2026-07-28,02_非首次授信,RG4,CL_05,Android,Organic,04_60万,02_100%及以上,2,2,2,2,2,1200000.0,1200000.0,1200000.0
2026-07-24,01_首次授信,RG4,CL_05,Android,Google,04_60万,,2,0,2,1,2,0.0,0.0,1200000.0
2026-08-11,01_首次授信,RG5,CL_05,Android,Google,01_30万,,2,0,2,1,2,0.0,0.0,600000.0
2026-09-08,01_首次授信,RG4,CL_05,Android,Google,04_60万,,2,0,2,0,0,0.0,0.0,1200000.0
2026-08-03,02_非首次授信,RG6,CL_05,Android,Organic,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
2026-08-04,02_非首次授信,RG4,CL_05,Android,Facebook,04_60万,,2,0,2,0,2,0.0,0.0,1200000.0
2026-08-17,01_首次授信,RG3,CL_05,iOS,Organic,05_80万,,2,0,2,1,2,0.0,0.0,1600000.0
2026-07-18,01_首次授信,RG4,CL_05,iOS,Organic,05_80万,02_100%及以上,1,1,1,1,1,800000.0,800000.0,800000.0
2026-08-25,01_首次授信,RG2,CL_05,Android,Facebook,06_100万,,1,0,1,0,1,0.0,0.0,1000000.0
2026-07-17,01_首次授信,RG4,CL_05,iOS,Organic,05_80万,02_100%及以上,6,6,6,6,6,4800000.0,4800000.0,4800000.0
2026-09-07,01_首次授信,RG4,CL_05,iOS,Tiktok,05_80万,,1,0,1,0,0,0.0,0.0,800000.0
2026-07-25,02_非首次授信,RG4,CL_05,Android,Google,04_60万,02_100%及以上,1,1,1,1,1,600000.0,600000.0,600000.0
2026-09-05,01_首次授信,RG4,CL_05,Android,Facebook,03_50万,,3,0,3,0,0,0.0,0.0,1500000.0
2026-08-27,02_非首次授信,RG3,CL_05,Android,Organic,05_80万,,2,0,2,1,2,0.0,0.0,1600000.0
2026-09-03,01_首次授信,RG4,CL_05,Android,Google,01_30万,,1,0,1,0,0,0.0,0.0,300000.0
2026-08-05,01_首次授信,RG5,CL_05,iOS,Organic,02_40万,,4,0,4,3,4,0.0,0.0,1600000.0
2026-07-13,01_首次授信,RG5,CL_03,iOS,ASA,01_30万,02_100%及以上,1,1,1,1,1,300000.0,300000.0,300000.0
